"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Abies","Juglans","Fagus","Castanea","CalYrBP.2"
"4128","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8833/--",487,920,72,0,179,1,"8833"
"4129","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8877/--",485,926.5,98,0,193,0,"8877"
"4130","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8917/--",337,635.75,49,0,131,0,"8917"
"4131","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8973/--",503,934.75,58,0,170,1,"8973"
"4132","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9007/--",391,739.25,82,0,147,0,"9007"
"4133","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9097/--",514,998,106,0,232,8,"9097"
"4134","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9123/--",452,853.75,61,0,153,2,"9123"
"4135","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9148/--",609,1175.25,92,0,255,0,"9148"
"4136","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9172/--",494,936.25,70,0,200,2,"9172"
"4137","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9200/--",459,882.75,62,0,133,0,"9200"
"4138","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9238/--",483,925.5,62,0,164,0,"9238"
"4139","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9259/--",356,692.5,58,0,192,0,"9259"
"4140","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9279/--",667,1310,117,0,364,1,"9279"
"4141","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9300/--",423,815.25,102,0,166,0,"9300"
"4142","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9321/--",459,896.25,133,0,163,0,"9321"
"4143","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9343/--",386,771.25,80,0,190,0,"9343"
"4144","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9365/--",327,631.5,50,0,122,0,"9365"
"4145","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/939/--",657,1167.75,2,0,155,1,"939"
"4146","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9400/--",515,975.25,57,0,190,0,"9400"
"4147","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9425/--",520,987.5,44,0,252,0,"9425"
"4148","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9451/--",545,1054,103,0,245,0,"9451"
"4149","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9478/--",375,729,58,0,157,0,"9478"
"4150","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9508/--",536,1027,57,0,234,0,"9508"
"4151","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9539/--",610,1189.25,65,0,311,0,"9539"
"4152","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9573/--",499,968,111,0,206,0,"9573"
"4153","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9628/--",577,1093.25,90,0,207,0,"9628"
"4154","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9667/--",420,818.25,49,0,243,0,"9667"
"4155","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/97/--",765,1116,1,0,116,2,"97"
"4156","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9797/--",574,1118.75,64,0,262,0,"9797"
"4157","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9844/--",378,740.25,56,0,230,1,"9844"
"4158","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9892/--",302,585.25,33,0,105,0,"9892"
"4159","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9967/--",530,1031.5,102,0,212,0,"9967"
"4160","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.004",330,638.25,46,0,152,0,"10.004"
"4161","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.018",397,768,59,0,151,0,"10.018"
"4162","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.031",397,769.25,51,0,163,1,"10.031"
"4163","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.072",415,813.75,89,0,135,0,"10.072"
"4164","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.099",428,818.5,31,0,129,0,"10.099"
"4165","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.139",335,644.5,45,0,100,0,"10.139"
"4166","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.166",522,998.75,32,0,136,0,"10.166"
"4167","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.207",394,762.5,113,0,99,0,"10.207"
"4168","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.234",501,968.25,59,0,136,0,"10.234"
"4169","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.301",506,978.25,36,0,168,0,"10.301"
"4170","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.342",332,640,71,0,68,0,"10.342"
"4171","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.369",374,721.25,51,0,101,0,"10.369"
"4172","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.415",334,649.5,49,0,79,0,"10.415"
"4173","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.445",417,809.25,61,0,100,0,"10.445"
"4174","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.491",318,618.75,104,0,82,0,"10.491"
"4175","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.522",409,833,54,0,103,0,"10.522"
"4176","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.568",416,817,79,0,150,0,"10.568"
"4177","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.598",337,650,54,0,113,0,"10.598"
"4178","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.644",299,583.75,48,0,92,0,"10.644"
"4179","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.721",410,818.25,36,0,154,0,"10.721"
"4180","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.752",330,658.75,50,0,76,0,"10.752"
"4181","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.798",361,706.25,58,0,68,0,"10.798"
"4182","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.828",472,950.25,40,0,34,0,"10.828"
"4183","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.874",312,626.5,8,0,7,0,"10.874"
"4184","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.905",554,1081,28,0,19,0,"10.905"
"4185","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"10.92",856,1723.25,45,0,21,0,"10.92"
"4186","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.104",446,880,15,0,18,0,"11.104"
"4187","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.135",454,869.75,0,0,18,0,"11.135"
"4188","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.181",449,884.5,12,0,9,0,"11.181"
"4189","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.211",524,1042.75,82,0,21,0,"11.211"
"4190","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.257",408,790.5,21,0,10,0,"11.257"
"4191","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.272",427,840.5,18,0,9,0,"11.272"
"4192","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.334",403,784.25,12,0,10,0,"11.334"
"4193","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.349",330,617.25,6,0,11,0,"11.349"
"4194","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.363",613,1181.75,14,0,22,0,"11.363"
"4195","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.406",406,774.75,17,0,19,0,"11.406"
"4196","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.435",491,922,6,0,12,0,"11.435"
"4197","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.478",495,900,19,0,7,0,"11.478"
"4198","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.507",630,1173,21,0,10,0,"11.507"
"4199","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.55",551,1027,23,0,22,0,"11.55"
"4200","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.564",506,957.25,23,0,9,0,"11.564"
"4201","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.607",496,976.5,7,0,13,0,"11.607"
"4202","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.665",495,950.25,29,0,17,0,"11.665"
"4203","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.693",405,766.5,13,0,15,0,"11.693"
"4204","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.765",486,945,15,0,8,0,"11.765"
"4205","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.837",376,735.5,30,0,23,0,"11.837"
"4206","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.909",427,836.75,29,0,18,0,"11.909"
"4207","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"11.98",343,665,66,0,14,0,"11.98"
"4208","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.009",511,1009.25,37,0,9,0,"12.009"
"4209","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.052",402,817.25,15,0,17,0,"12.052"
"4210","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.124",446,871,27,0,11,0,"12.124"
"4211","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.195",417,822.75,26,0,9,0,"12.195"
"4212","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.267",406,809,31,0,4,0,"12.267"
"4213","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.339",500,989.5,25,0,14,0,"12.339"
"4214","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.411",552,1086.25,64,0,18,0,"12.411"
"4215","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.562",579,1121.25,83,0,17,0,"12.562"
"4216","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.595",642,1242.75,93,0,22,0,"12.595"
"4217","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.607",624,1227.75,45,0,0,0,"12.607"
"4218","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.627",409,831.25,22,0,11,0,"12.627"
"4219","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.64",544,1058,61,0,4,0,"12.64"
"4220","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.733",451,892.25,48,0,1,0,"12.733"
"4221","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.795",444,869.25,26,0,7,0,"12.795"
"4222","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.826",574,1142.75,54,0,8,1,"12.826"
"4223","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.888",486,957.25,61,0,3,0,"12.888"
"4224","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"12.95",442,873,40,0,0,0,"12.95"
"4225","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.044",425,852.25,74,0,7,0,"13.044"
"4226","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.106",480,937.5,53,0,6,0,"13.106"
"4227","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.199",465,919.75,121,0,1,0,"13.199"
"4228","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.261",434,853,47,0,6,0,"13.261"
"4229","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.354",523,1022,99,0,4,0,"13.354"
"4230","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.417",545,1079.5,97,0,9,0,"13.417"
"4231","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.448",576,1136.75,85,0,5,0,"13.448"
"4232","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.541",696,1382.5,70,0,5,0,"13.541"
"4233","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.572",435,863.5,54,0,0,0,"13.572"
"4234","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.665",479,940,85,0,6,0,"13.665"
"4235","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.821",489,962.25,92,0,3,0,"13.821"
"4236","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.883",568,1111.5,77,0,5,0,"13.883"
"4237","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"13.976",454,889.25,36,0,2,0,"13.976"
"4238","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.038",666,1338.25,58,0,1,0,"14.038"
"4239","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.131",392,790.75,15,0,2,0,"14.131"
"4240","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.194",577,1158.75,41,0,2,0,"14.194"
"4241","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.287",334,666.5,64,0,4,0,"14.287"
"4242","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.349",825,1641,149,0,0,0,"14.349"
"4243","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.442",487,964.75,60,0,13,0,"14.442"
"4244","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.504",478,985.75,33,0,1,0,"14.504"
"4245","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.66",518,1020.25,25,0,4,0,"14.66"
"4246","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"14.753",431,858.25,15,0,1,0,"14.753"
"4247","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.469",359,674.5,62,0,100,0,"7.469"
"4248","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.542",339,657,77,0,140,0,"7.542"
"4249","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.615",356,691,98,0,142,0,"7.615"
"4250","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.63",572,1055.5,54,0,243,0,"7.63"
"4251","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.688",525,1021.5,70,0,223,0,"7.688"
"4252","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.761",356,671.5,62,0,140,0,"7.761"
"4253","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.834",324,625.5,62,0,122,0,"7.834"
"4254","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.907",344,649,64,0,127,0,"7.907"
"4255","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"7.98",378,731.25,56,0,151,0,"7.98"
"4256","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.017",594,1096.5,87,0,165,0,"8.017"
"4257","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.053",0,0,0,0,0,0,"8.053"
"4258","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.126",407,780.25,87,0,154,0,"8.126"
"4259","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.177",322,614.75,59,0,143,0,"8.177"
"4260","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.199",372,703.5,86,0,124,0,"8.199"
"4261","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.214",381,735.75,31,0,176,3,"8.214"
"4262","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.236",255,489.75,25,0,95,0,"8.236"
"4263","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.251",359,691.75,66,0,159,0,"8.251"
"4264","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.258",373,714,53,0,155,0,"8.258"
"4265","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.272",447,854.25,79,0,196,0,"8.272"
"4266","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.311",463,881,116,0,114,0,"8.311"
"4267","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.369",333,627.25,37,0,130,0,"8.369"
"4268","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.465",436,818,46,0,173,0,"8.465"
"4269","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.504",595,1117.25,40,0,252,0,"8.504"
"4270","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.562",357,671.5,31,0,151,0,"8.562"
"4271","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.6",374,719.75,40,0,149,1,"8.6"
"4272","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.658",426,799.5,57,0,180,0,"8.658"
"4273","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.696",416,780.25,63,0,184,0,"8.696"
"4274","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.754",396,741.75,19,0,136,0,"8.754"
"4275","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.793",420,798.75,74,0,157,0,"8.793"
"4276","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.851",406,774.75,41,0,145,0,"8.851"
"4277","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.883",732,1401.75,57,0,246,1,"8.883"
"4278","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.924",313,600.5,38,0,80,0,"8.924"
"4279","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.951",339,635.75,36,0,128,0,"8.951"
"4280","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"8.991",374,717.25,73,0,150,0,"8.991"
"4281","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.018",313,606.5,65,0,154,0,"9.018"
"4282","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.059",403,774.5,49,0,210,0,"9.059"
"4283","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.086",372,709,46,0,159,1,"9.086"
"4284","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.126",924,1681.5,48,0,435,1,"9.126"
"4285","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.14",356,685.75,120,0,121,0,"9.14"
"4286","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.194",333,628.5,41,0,162,1,"9.194"
"4287","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.221",384,740.75,86,0,148,0,"9.221"
"4288","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.261",337,635.75,94,0,104,0,"9.261"
"4289","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.288",324,617.25,65,0,110,0,"9.288"
"4290","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.329",378,707.25,62,0,152,0,"9.329"
"4291","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.356",336,656.25,40,0,154,0,"9.356"
"4292","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.369",360,678,37,0,177,0,"9.369"
"4293","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.396",390,756,78,0,164,0,"9.396"
"4294","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.423",490,935.75,54,0,228,1,"9.423"
"4295","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.464",395,757,80,0,136,0,"9.464"
"4296","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.491",368,708.5,70,0,153,0,"9.491"
"4297","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.531",327,642,75,0,156,0,"9.531"
"4298","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.626",509,937,95,0,192,0,"9.626"
"4299","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.667",354,663.75,64,0,130,0,"9.667"
"4300","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.694",363,687,43,0,165,0,"9.694"
"4301","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.734",362,694.75,24,0,132,0,"9.734"
"4302","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.761",305,599.5,52,0,102,0,"9.761"
"4303","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.802",419,774.25,47,0,126,0,"9.802"
"4304","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.829",571,1050.5,50,0,103,0,"9.829"
"4305","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.869",315,592.25,24,0,77,1,"9.869"
"4306","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.896",409,791.75,51,0,106,0,"9.896"
"4307","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"9.937",402,769.5,45,0,100,0,"9.937"
"4308","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/-13/--",427,813.75,0,0,9,0,"-13"
"4309","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/-34/--",414,800,0,0,9,0,"-34"
"4310","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/-50/--",408,732.5,0,0,7,0,"-50"
"4311","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/-59/--",386,693,0,0,18,0,"-59"
"4312","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/-62/--",383,715.5,0,0,13,0,"-62"
"4313","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/10239/--",347,488.5,0,0,0,0,"10239"
"4314","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/10399/--",351,514.5,0,0,1,0,"10399"
"4315","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/1055/--",399,794.75,0,0,7,0,"1055"
"4316","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/10557/--",358,517.25,0,0,0,0,"10557"
"4317","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/10710/--",356,523.75,0,0,0,0,"10710"
"4318","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/10900/--",348,509.25,0,0,0,0,"10900"
"4319","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11/--",474,1032.75,0,0,5,0,"11"
"4320","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11014/--",387,664.5,0,0,0,0,"11014"
"4321","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11128/--",362,610.75,0,0,0,0,"11128"
"4322","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/1120/--",387,724.5,0,0,9,0,"1120"
"4323","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11235/--",383,649,0,0,0,0,"11235"
"4324","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11354/--",446,718.25,0,0,0,0,"11354"
"4325","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11469/--",424,698.75,0,0,0,0,"11469"
"4326","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11584/--",463,817.25,0,0,0,0,"11584"
"4327","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11700/--",434,700,0,0,0,0,"11700"
"4328","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11817/--",381,607.5,0,0,0,0,"11817"
"4329","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/11945/--",474,828.75,0,0,0,0,"11945"
"4330","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/1196/--",403,753.25,0,0,17,0,"1196"
"4331","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12051/--",531,957.75,0,0,0,0,"12051"
"4332","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12167/--",440,733,0,0,0,0,"12167"
"4333","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12257/--",332,665.5,0,0,0,0,"12257"
"4334","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12283/--",514,906.5,0,0,0,0,"12283"
"4335","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12401/--",414,731.25,0,0,0,0,"12401"
"4336","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12517/--",391,649.25,0,0,0,0,"12517"
"4337","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12576/--",392,685,0,0,0,0,"12576"
"4338","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12692/--",411,676.75,0,0,0,0,"12692"
"4339","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/1272/--",363,677.75,0,0,13,0,"1272"
"4340","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12809/--",409,710,0,0,0,0,"12809"
"4341","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/12926/--",362,613.75,0,0,0,0,"12926"
"4342","UDEEL","Uddelermeer","Netherlands","Ta",5.76,52.25,"--/13042/--",367,579.5,0,0,0,0,"13042"
